"occurrenceID","scientificName","scientificNameID","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","country","locality","geodeticDatum","eventDate","verbatimDepth","minimumDepthInMeters","maximumDepthInMeters","recordedBy","organismQuantity","occurrenceStatus","basisOfRecord","organismQuantityType","sampleSizeUnit","sampleSizeValue","materialSampleID","associatedSequences","identificationRemarks","taxonID"
"10ef5af31f7fdd5df981b2d6e961adea","Centrolabrus exoletus","urn:lsid:marinespecies.org:taxname:126961",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",320,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU062"
"463f98169ed03148ac010d871ce8c926","Trachurus trachurus","urn:lsid:marinespecies.org:taxname:126822",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",192,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU065"
"689ce56e53f4923374beff99929c5102","Dicentrarchus labrax","urn:lsid:marinespecies.org:taxname:126975",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",562,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU069"
"39187e7862ccb9405f4428f344a415c4","Trisopterus luscus","urn:lsid:marinespecies.org:taxname:126445",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",761,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU093"
"11f47b3a88e0340e541f2bc949785a1f","Gadus morhua","urn:lsid:marinespecies.org:taxname:126436",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",526,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU095"
"8d8afa99a7bd589a1c9c9aebc78b8d01","Trachurus trachurus","urn:lsid:marinespecies.org:taxname:126822",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",10393,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU112"
"9be71ca4134a414b69ff92ddda8168a4","Scomber colias","urn:lsid:marinespecies.org:taxname:151174",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",142,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU116"
"b40c05cc7625f4d8def3a56d610c97c7","Diplodus puntazzo","urn:lsid:marinespecies.org:taxname:127052",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",5948,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU121"
"981d92bfaf2d9354e3ca26c1868e96a1","Mola mola","urn:lsid:marinespecies.org:taxname:127405",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",85,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU122"
"5e42bedbfe23821360b256e32d1cad93","Tripterygion delaisi","urn:lsid:marinespecies.org:taxname:127090",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",567,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU141"
"ce71b848dedbebbb10c82267049be202","Sardina pilchardus","urn:lsid:marinespecies.org:taxname:126421",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",127,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU143"
"c7b2e869e1d44169e2b1326fe71a9304","Mola mola","urn:lsid:marinespecies.org:taxname:127405",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",50,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU147"
"d5ff5cf33cea4c720dc5967c2532881c","Capros aper","urn:lsid:marinespecies.org:taxname:127419",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",153,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU150"
"37201aa4c7474611e4820f5da373f10b","Symphodus melops","urn:lsid:marinespecies.org:taxname:273571",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",221,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU157"
"6ac75b7cc021ddd08b1697e3cc647079","Enchelyopus","urn:lsid:marinespecies.org:taxname:125742",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",49,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU178"
"5050d48ac38f5cc5b0b920343bab2240","Scomber scombrus","urn:lsid:marinespecies.org:taxname:127023",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",68,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU193"
"da560030a61bdd76288ae44738ba5a32","Myctophum punctatum","urn:lsid:marinespecies.org:taxname:126627",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",98,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU203"
"87a9bdf4dd1adb42b1b88fcb2a66bdc5","Diplodus sargus","urn:lsid:marinespecies.org:taxname:127053",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",3248,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU204"
"c92ef9ac6fa583a5142661da0e24cdad","Coris julis","urn:lsid:marinespecies.org:taxname:126963",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",98,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU221"
"b37087228477d994311c866c7628a28c","Trachurus trachurus","urn:lsid:marinespecies.org:taxname:126822",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",223,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU229"
"ec1075548e40b43cad8250c122363aa6","Pagellus acarne","urn:lsid:marinespecies.org:taxname:127057",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",71,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU233"
"3e0be44258ab0bd36792f02d4e5e1c88","Gobiusculus flavescens","urn:lsid:marinespecies.org:taxname:126898",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",142,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU240"
"8fe6619d93196be5f7be40e5aa968a34","Chelidonichthys lucerna","urn:lsid:marinespecies.org:taxname:127262",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",370,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU241"
"3deeaec98f63c90301883f09534a6428","Scomberesox saurus","urn:lsid:marinespecies.org:taxname:126392",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",290,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU246"
"56e805cdc29fac563da84b98a7e929ae","Serranus","urn:lsid:marinespecies.org:taxname:126070",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",214,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU247"
"28a3b7d8d02fa3fb2214d14d7ca74eb5","Trachurus trachurus","urn:lsid:marinespecies.org:taxname:126822",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",119,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU252"
"c6c666031a57eda5732d1ad006e7674d","Trachurus trachurus","urn:lsid:marinespecies.org:taxname:126822",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",3130,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU265"
"8b7e28dbfbf5911aea7ed91d003630b6","Chelon labrosus","urn:lsid:marinespecies.org:taxname:126977",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",1608,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU267"
"3a90800d02cd23a88199cff737065ff8","Spondyliosoma cantharus","urn:lsid:marinespecies.org:taxname:127066",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",1366,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU268"
"50824248b572d66dd6fe1cdcc78be731","Mola mola","urn:lsid:marinespecies.org:taxname:127405",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",1040,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU279"
"69cf2e3e6e730f63e7e353c46bfb5e46","Crystallogobius linearis","urn:lsid:marinespecies.org:taxname:126878",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",50,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU282"
"1e97aa417022501f04d01a4520e15697","Labrus merula","urn:lsid:marinespecies.org:taxname:126967",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",864,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU297"
"1a50e3eb5619205508d6b882df3a236b","Pagellus","urn:lsid:marinespecies.org:taxname:126079",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",132,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU304"
"b77c25f742ee9d816242ef8198aa7996","Micromesistius poutassou","urn:lsid:marinespecies.org:taxname:126439",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",69,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU322"
"8a4f5c3d8bdc860202f85a2bcd25f25d","Sarda sarda","urn:lsid:marinespecies.org:taxname:127021",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",102,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU325"
"98e27b349271bb7c6e7e1d35f00b9271","Zeugopterus punctatus","urn:lsid:marinespecies.org:taxname:127151",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",107,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU327"
"884518889070b438bbda9a7f9b050451","Sparidae","urn:lsid:marinespecies.org:taxname:125564",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",1021,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU339"
"8e15e5e580b5b3afbbc51c0221cfe6da","Trachurus trachurus","urn:lsid:marinespecies.org:taxname:126822",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",209,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU345"
"80a132e97c65d05b0750da0111669fa7","Scomberesox saurus","urn:lsid:marinespecies.org:taxname:126392",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",1790,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU347"
"fa768832d669e38b51cab3d171fcd97f","Conger conger","urn:lsid:marinespecies.org:taxname:126285",39.4175361111111,-9.50150277777778,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-10","0-10 m",0,10,"Research Team",81,"present","MaterialSample","DNA sequence reads","DNA sequence reads",96682,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345436","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU348"
